age_days,ufc_draws,avg_takedowns_att_per_min,avg_sig_strikes_per_min,non_ufc_wins,avg_fight_duration_mins,id,avg_sig_strikes_att_per_min,non_ufc_losses,height_inches,avg_takedowns_per_min,ufc_wins,result,weight_lbs,ufc_losses,reach_inches,avg_knockdowns_per_min,elo,avg_submission_att_per_min,is_orthodox,non_ufc_draws
748,0,0.7951031741023536,2.609358238152331,-30,5.133333333333334,175,0.5418060200668897,-4,3,-0.02697671483561559,0,1,15,0,8,-0.3010033444816053,-90.26172825358617,0.08490566037735849,-1,-3
-2920,0,3.0252100840336134,2.5210084033613445,-5,1.9833233333333333,176,8.571428571428571,-3,0,0.0,0,1,0,1,-2,0.0,116.49235252661833,0.0,0,0
930,0,0.0,0.0,5,0.0,177,0.0,2,0,0.0,0,1,0,0,-3,0.0,0.0,0.0,0,1
629,0,0.2907457322551662,-0.3024258760107814,9,2.633333333333333,178,-3.2264150943396226,2,-4,0.38580413297394434,0,1,10,-1,-4,0.0,-131.34032452313363,-1.0512129380053907,0,0
3429,0,-0.10075566750629722,15.276798208788133,-20,-8.8,179,22.15057374755108,-4,2,-0.10075566750629722,2,1,8,-2,4,2.6666666666666665,164.5865401342553,0.0,1,-2
909,0,-0.7491638795986622,-16.581635755548795,-4,-9.945238095238096,180,-43.32958346001824,3,-1,-0.3745819397993311,-3,1,0,-3,-1,1.269990878686531,-121.6396880877387,0.0,0,0
-1570,0,-0.8323557237464522,-1.5380637023021126,1,-6.191666666666666,181,-6.550047303689688,2,-1,-0.39274676758120464,-2,1,35,0,-1,0.0,-351.5875799307862,-0.4,0,1
197,0,1.7692552423616204,-8.221578295026323,-3,2.185833333333335,182,-15.65008308560813,-2,-1,0.8236206247735284,0,1,-15,-1,-1,0.0,22.573170509646843,-0.610139759473417,-1,-1
284,0,0.6666666666666666,1.9333333333333333,-28,14.99999,183,3.533333333333333,-6,-3,0.4666666666666667,1,1,-25,0,-1,0.0,367.99862721717295,0.13333333333333333,0,0
-1275,0,-0.09585597275160174,5.633606357959614,-8,-7.783333333333333,184,7.259751844943637,-2,0,-0.05190171113453895,2,1,-20,-1,-2,0.7177033492822966,395.7704990270747,0.0,-1,0
1775,0,0.0,0.0,-3,0.0,185,0.0,-1,2,0.0,0,1,20,0,4,0.0,0.0,0.0,0,0
2777,0,0.6666666666666666,-1.0,3,0.0,186,-1.1333333333333329,-1,1,0.26666666666666666,0,1,15,0,3,0.0,96.79780424880869,0.2,0,-1
1387,0,-0.7,-6.4,-16,-9.99999,187,-15.3,-5,0,-0.2,0,1,0,-2,0,0.0,25.84493091917875,-0.1,1,-1
1063,0,-0.097323600973236,-9.440389294403893,14,-10.27499,188,-24.038929440389293,5,-1,-0.097323600973236,-3,1,0,-1,-3,-0.097323600973236,-156.82727506921833,-0.194647201946472,0,0
-1787,0,0.0,0.0,9,0.0,189,0.0,3,0,0.0,0,1,20,0,-2,0.0,-235.1761978419172,0.0,0,0
142,0,0.2164111812443643,1.2984670874661857,1,9.241656666666668,190,3.787195671776375,0,2,0.0,1,1,15,1,2,0.10820559062218214,145.45888507417385,0.5410279531109107,1,0
-2288,0,0.8250257820556892,6.682708834651082,-5,12.120823333333334,191,25.905809556548643,0,-4,0.16500515641113783,1,1,-35,3,-5,0.0,-20.305128185186277,0.0,0,0
-3939,0,1.447380621233194,10.685674547983309,-4,-6.012499999999999,192,29.246360686138154,0,-3,0.4234585071859063,1,1,0,2,-8,0.04459898006490495,-46.14432796362644,0.0,0,0
-2462,0,0.0,0.0,9,0.0,193,0.0,4,-4,0.0,0,1,18,0,-6,0.0,0.0,0.0,0,0
-2022,0,-0.4684811237928006,-0.6917764120573606,-18,-3.6099999999999994,194,-3.912145156570091,-2,3,-0.8032777290020485,0,1,-10,2,4,0.0,157.55740611420106,0.3723148961076968,-1,0
-920,0,1.6360256145424499,12.716380913034497,5,13.447212222222223,195,26.920057839289402,0,4,0.9667424085932658,5,1,0,1,6,0.14872960132204088,334.22933280969505,0.37182400330510224,0,0
1468,0,-0.3107033639143732,2.4091743119266056,-16,-10.9125,196,16.95840978593272,-3,-1,-0.22201834862385325,1,1,24,0,-3,0.7339449541284403,56.18126147759176,0.7339449541284403,-1,-1
-1114,0,-1.7764831368047953,6.239529225265569,-9,3.8722222222222236,197,-3.169015326756387,1,-1,-0.6313334736688607,0,1,-25,1,-2,-0.21044449122295356,107.70822429882014,-0.49465921398776735,1,0
3479,0,0.26666666666666666,1.8666666666666667,4,14.99999,198,3.933333333333333,-1,-3,0.2,0,1,0,1,-3,0.13333333333333333,-154.98158318873152,0.2,0,-1
589,0,0.21154799858306766,11.175628763726532,0,-4.544444444444444,199,23.098972724052423,1,3,0.4115479985830677,2,1,15,0,1,0.09564293304994687,162.60019989534442,0.5071909316330145,1,0
1852,0,1.4,8.2,-14,14.99999,200,21.866666666666667,-8,-2,0.6666666666666666,2,1,-15,1,1,0.0,53.41342325532423,0.26666666666666666,-1,0
-29,0,-0.46900435936868545,18.882348489307848,-1,3.2616666666666667,201,73.4697369390831,-3,-1,-0.35901352527152686,1,1,0,2,-1,0.08094981111710739,-258.07095886430375,-0.6599450045829515,0,1
-1144,0,1.8416528615634669,6.791701201879291,1,7.945833333333334,202,17.406781871465416,0,-2,1.0828230744440863,3,1,0,0,1,0.0,151.52754024057867,0.0,0,0
87,0,0.9657194406856111,0.48597203428055824,-4,-2.683333333333332,203,1.2445647271087044,-3,-1,0.3828597203428055,1,0.5,-10,1,0,0.0,-44.885543202911094,0.13928732521425347,0,-1
-3221,0,-1.8196112111252418,2.9726988950732487,0,-2.675,204,6.573670041455398,-1,0,-0.3117578079838803,-1,1,-35,0,-1,0.18927444794952683,-24.110573121735797,-0.1256544502617801,1,0
-1489,0,-0.9677419354838709,-3.9784946236559136,-13,-9.299990000000001,205,-8.279569892473118,-4,1,-0.8602150537634408,-2,1,0,0,0,-0.1075268817204301,-79.25919198367046,0.0,-1,0
-2169,0,-1.201488444966706,-5.062122992557775,-3,4.362500000000001,206,-11.858676067371722,-1,-3,0.14195064629847243,0,1,-15,-1,-6,0.06666666666666667,271.0191786344865,-0.08202115158636897,1,0
1462,0,0.0,-2.060085836909871,-2,-3.8833233333333332,207,-4.635193133047211,-1,1,0.0,0,1,0,-1,5,0.0,-137.35346969153716,0.0,0,0
-1332,0,2.764578833693305,8.212095032397409,-2,-9.2125,208,15.70583153347732,-1,0,0.6911447084233262,3,1,-15,0,-2,0.0,232.38140426577365,1.0761699064074874,-1,0
586,0,0.1810746471537617,-7.910632102064772,5,-0.05888888888888921,209,-20.713819896029364,-1,-2,0.09006706895618556,-1,1,0,-1,-4,0.17966388329167587,-175.95442433974767,0.18060439253306648,0,0
-747,0,-0.5668034434067959,1.0944589414879324,-3,5.484722222222222,210,11.389989175628688,0,1,-0.4698464788782488,0,1,20,-1,0,-0.37122969837587005,-187.3049660842753,0.0,-1,-1
1001,0,-0.13333333333333333,-1.1333333333333333,-11,-14.99999,211,-4.333333333333333,-1,2,-0.06666666666666667,0,1,-20,-1,-1,0.0,67.67322225971543,0.0,0,0
120,0,0.6080611944689615,-5.1398058252427195,11,-5.558333333333334,212,-13.450603118564283,8,-3,0.3177405119152692,1,1,0,-3,-1,0.0,136.26429897907713,0.07849367461017948,-1,1
705,0,0.18838304552590265,3.5792778649921506,16,10.616656666666668,213,8.006279434850864,2,-1,0.09419152276295133,0,1,25,3,-2,0.0,152.1535363886801,0.0,-1,2
-970,0,-0.29279475982532743,-6.193558951965064,19,-6.972222222222223,214,-13.586135371179036,5,-2,-0.06779475982532748,-2,1,20,1,-1,0.0,-301.8633749848275,0.0,0,1
2247,0,0.9742216027469857,2.7443720916726564,-27,-0.4666666666666668,215,-0.3115766854687081,-4,-2,0.7793772821975886,1,1,0,-1,0,0.0,64.22391883836008,0.008130612481942051,0,-1
-2112,0,0.0,0.794701986754967,14,2.5166566666666665,216,10.728476821192054,8,0,0.0,0,0,25,1,-1,0.0,130.12391910474412,0.0,0,0
1718,0,-1.1563169164882225,10.449904203764229,1,-0.4388888888888891,217,22.391299447762876,0,2,-0.9635974304068522,2,1,-4,-2,1,0.43885946128705056,112.18326243259867,0.0,0,0
-3569,0,-0.999732194767946,4.003840854312566,-2,-2.677777777777778,218,9.910486448083944,0,-1,-0.6877737892220188,1,0,25,0,-8,-0.10398613518197573,-50.73806656485863,0.0,0,0
675,0,0.2718078954346681,7.867361844885471,7,2.520833333333334,219,17.259014271601128,1,0,0.521239989218137,3,1,0,-1,-4,0.08418098912662224,127.94707000812423,0.4209049456331112,-1,0
1874,0,-2.227203572822671,-14.598221058487058,0,-4.885714285714286,220,-34.87853110239044,1,2,-1.2436857690297858,-6,0,0,0,1,-0.14631597282703362,-204.83743807018095,-0.36578993206758403,0,2
1601,0,0.5698005698005698,9.912052520748173,-6,2.3600000000000003,221,27.77158429332342,0,1,0.2849002849002849,2,0,-1,2,-1,0.2700359222098352,7.541472554863276,1.1396011396011396,-1,0
-363,0,3.98185815110494,45.31632534999421,-13,-2.995833333333332,222,79.33652666898067,-6,-1,3.1822052528057383,9,1,15,2,2,0.6664352655328011,301.8976356804121,0.8330440819160013,0,0
-245,0,0.0,0.0,-2,0.0,223,0.0,-1,2,0.0,0,1,0,0,1,0.0,0.0,0.0,1,0
2083,0,-0.5294117647058824,0.3010380622837374,-1,2.0777777777777766,224,-1.4974048442906547,0,2,-0.1323529411764706,0,1,10,-2,-1,-0.1323529411764706,-24.059272228692862,0.0,0,0
-4260,0,0.5333333333333333,2.1333333333333333,-6,2.85,225,8.222222222222223,2,-11,0.26666666666666666,1,1,-2,-1,-12,0.26666666666666666,-154.99173738476634,0.0,0,0
-849,0,2.240663900414938,9.896265560165975,-29,10.71110111111111,226,24.460580912863072,-4,3,0.37344398340248963,3,1,-10,3,4,0.09336099585062241,485.4976600513712,0.5601659751037344,0,0
842,0,-0.26666666666666666,5.580487804878049,4,-14.316666666666666,227,26.791869918699184,0,3,-0.2,0,0,0,0,0,1.4634146341463414,-37.59504045143535,-0.06666666666666667,0,0
442,0,-0.30475959203496844,7.08596406022341,-2,0.9499999999999993,228,18.56847984458475,-2,5,-0.3755868544600939,2,0,-15,0,3,0.0,176.34941630340495,0.07082726242512549,1,0
-1038,0,-1.4114100603498168,9.67947779152112,-1,3.1520833333333336,229,8.586487274873022,1,3,-0.6094123285577255,2,0,0,2,2,0.06397441023590564,232.84646325653443,0.23973849525298396,0,0
-937,0,-2.6373547177542656,24.576469243765306,11,0.32624999999999993,230,24.82003996709561,4,1,-0.7971180861917906,4,1,15,-1,5,1.2568735271013354,338.8029581319024,-0.791743839950417,0,0
167,0,0.3333333333333333,-13.016091954022988,8,14.516666666666667,231,-28.101149425287357,2,1,0.06666666666666667,-1,0,-30,1,3,-2.0689655172413794,-86.23346790046526,0.0,1,0
-1516,0,0.18207133996607683,-8.292245765929975,6,-1.6125000000000007,232,-17.379610642768533,-1,-3,0.008708640287587666,-2,0,-15,0,-2,-0.13852813852813853,49.874666933191065,-0.13852813852813853,0,0
-1618,0,0.0,0.0,4,0.0,233,0.0,1,-1,0.0,0,0,-30,0,0,0.0,-33.392917969166774,0.0,1,0
-762,0,-0.42100913010086677,17.876465841053736,-1,0.7744444444444447,234,75.3492912015941,0,1,-0.254619779019336,1,0,10,0,-1,-0.08823042793780522,110.52034022979046,-0.24958402662229617,0,1
-1275,0,-0.4197574739381408,1.3201193245455345,-8,-6.897222222222224,235,3.8291332816403916,-2,0,-0.09746273800292923,3,0,-20,-2,-2,0.38527397260273977,432.94705030459386,0.0,-1,0
2757,0,0.0,1.5517241379310345,-8,1.9333233333333333,236,7.241379310344827,-6,-4,0.0,0,0,-20,1,-4,0.0,76.22671438828957,0.0,0,-3
-447,0,-1.2666666666666666,-0.4584518167456557,-8,-13.241666666666667,237,2.1620853080568727,0,-4,-0.4666666666666667,-1,0,0,1,-2,0.0,-71.92656440014775,1.0041074249605055,1,-1
-2030,0,3.1084432549544383,5.446492066526476,3,-2.545238095238094,238,25.57544127955139,0,-3,0.12261517874211425,2,0,0,3,-3,0.2408717262473714,175.61439839090212,0.5226151787421143,-1,0
3373,0,0.0,0.0,-5,0.0,239,0.0,0,2,0.0,0,0,5,0,6,0.0,0.7670803504495325,0.0,0,0
-853,0,1.0975609756097562,13.50569105691057,3,-1.333333333333334,240,40.8520325203252,-1,0,0.5853658536585367,2,1,0,1,1,0.0,131.37744995993626,-0.13333333333333333,0,0
-462,0,-3.091308510182499,-0.27772048189724696,18,4.440000000000001,241,-8.799356433939776,6,1,-1.536298572696532,-2,0,0,0,-2,0.16869728209934393,-158.73629228587083,0.0,0,0
-1356,0,-1.6335877862595423,1.694656488549617,11,2.1833333333333336,242,4.839694656488547,2,-2,-0.5801526717557252,0,0,0,0,2,0.06106870229007634,-69.4283604143859,-0.41221374045801534,0,1
-1913,0,0.4,4.133333333333334,14,14.99999,243,10.4,4,2,0.26666666666666666,1,1,0,1,-1,0.0,-30.899658204097022,0.26666666666666666,0,0
-447,0,0.02959869874487142,-10.589855065426914,1,1.2416666666666671,244,-20.538280692384262,-1,-1,-0.36660435532033697,0,0,0,0,1,0.17032070112403197,194.07252529646553,-0.1962836541963051,0,0
-1761,0,0.19115890083632017,6.403823178016726,23,10.46249,245,14.145758661887694,5,3,0.09557945041816009,1,1,-5,3,-1,0.0,-34.02346313575936,0.09557945041816009,-1,2
2247,0,0.0,0.0,-8,0.0,246,0.0,-4,-2,0.0,0,1,15,0,0,0.0,0.0,0.0,0,0
-979,0,0.5915257245733699,14.223089991632222,5,2.2166666666666686,247,20.789208104064706,-2,1,0.1971752415244567,4,0,10,-1,0,-0.02023480487866726,102.76250215799541,0.5157593123209169,-1,0
2193,0,0.5905055279424707,9.50351264487499,6,-2.022222222222222,248,26.418653970113773,1,-1,0.12279006693576655,1,1,15,3,1,0.14771914920651696,-237.8750737845371,0.0,-1,0
120,0,0.3088402496969621,-3.659875590023397,11,-4.23,249,-11.708209742942422,8,-3,0.15978788913354655,2,0,0,-4,-1,0.0,261.6132124831295,0.059620944225366235,-1,1
1819,0,1.1816091954022987,16.609195402298848,-2,-6.7142857142857135,250,41.85862068965517,0,1,0.40344827586206894,3,1,15,3,1,0.24137931034482757,70.26111690747462,0.0,-1,0
920,0,0.2219621103741275,-7.5085620149997805,-7,5.291666666666666,251,-13.143018164477393,0,1,0.9012875536480687,0,1,0,1,1,-0.6793254432739411,-15.954061778601272,0.12875536480686695,0,0
-1980,0,2.7272727272727275,0.0,-1,0.7333233333333333,252,2.7272727272727275,1,0,1.3636363636363638,1,0,-10,0,-3,0.0,135.79448492404117,0.0,0,0
-758,0,-0.12253136933987996,-2.955919258046918,-5,4.816666666666666,253,-7.1569012547735955,1,-2,-0.15766503000545556,0,0,0,-1,0,-0.2945990180032733,251.9095232355137,-0.22793235133660666,0,0
-1258,0,0.29461606354810255,-1.1037952338923205,-16,-5.558333333333334,254,-11.744689614592525,-5,-2,-0.5215063253898204,-2,0,15,-1,-3,0.0,-87.82909430774248,-0.25483965872315384,1,0
6040,0,0.5671400812500409,7.533406300250888,-13,-0.9750000000000005,255,7.732505891389543,-2,4,0.8593268910653242,1,1,0,0,10,0.13303769401330376,-30.20266425825548,-0.11776251226692835,0,0
528,0,0.0,2.5806451612903225,14,0.7749900000000001,256,7.741935483870967,2,5,0.0,0,1,5,2,3,0.0,113.1227725213655,0.0,0,0
945,0,0.36670254754216003,5.5502691065662,-10,-7.258333333333334,257,8.867097237172588,-1,-1,0.6333692142088266,1,1,30,0,-3,0.12917115177610333,168.42681252322632,0.0,-1,0
-2780,0,0.9090909090909091,-16.316844919786096,8,-2.333333333333333,258,-26.022727272727273,3,-4,0.45454545454545453,-2,0,25,0,-5,0.0267379679144385,-136.99761789131276,0.0,0,0
-1053,0,2.088541102609688,6.87061122498749,9,3.004166666666668,259,22.036162359873423,1,-1,0.6277860297529596,1,1,-15,1,0,0.0,5.073740733251725,-0.22130927884763607,1,0
-2047,0,2.283411480963566,10.830102831137001,0,0.7620833333333348,260,13.510616331827048,-1,3,0.990829225921122,5,1,0,-2,6,-0.08491821508729058,20.450121145516277,0.13191659894674043,0,0
-720,0,-1.2075070758614073,20.00255850355969,-5,-2.0541666666666654,261,14.499466090055762,-3,1,-0.8890089174509488,6,1,-20,-1,3,1.1167512690355328,242.63861008413505,0.1015228426395939,0,-1
-1078,0,1.4928838951310857,6.048055315471045,-1,-3.9809523809523792,262,16.25687121866897,0,1,-0.34624027657735534,0,0,-10,3,4,0.02408527801786227,-39.25890093067824,0.4352636127917026,-1,0
1038,0,1.98957040274673,-10.71387031167586,1,-1.68888888888889,263,-11.62862657201029,-1,-3,0.55420903451167,-1,1,0,-3,-2,-0.059980006664445175,84.17397998185993,-0.2331592101854072,0,0
3106,0,0.0,0.0,1,0.0,264,0.0,5,-1,0.0,0,1,0,0,-1,0.0,0.0,0.0,0,0
-15,0,0.0,8.113821138211383,4,-14.316666666666666,265,23.41138211382114,0,-1,0.0,0,0,-20,0,-1,0.0,4.296882926178,0.0,0,0
-153,0,0.23645626044734536,-5.786324922391149,1,-2.872222222222222,266,-9.049908461354773,-1,5,0.024691554564992432,-1,1,-10,2,5,0.0,-148.6375926743881,1.3764705882352941,0,0
-38,0,-2.163455695234421,7.93140608513786,-13,-0.9866666666666664,267,16.90032151544861,-1,-2,-1.2699751526600567,1,1,0,-1,0,0.07997867235403892,175.33037145901017,0.19505547223483177,0,0
-1371,0,0.9809264305177111,1.7895926098225559,8,9.511111111111111,268,8.958330564232073,4,-1,0.7847411444141689,1,0,0,1,-4,0.19618528610354222,16.6548635060376,-2.730643982189141,0,0
-312,0,0.30132238942088474,8.04952120383037,9,-7.69,269,15.499042407660742,6,4,0.6874601003191975,2,1,15,2,3,0.27359781121751026,65.98606301523614,0.2069311445508436,0,2
-1242,0,0.0,4.680851063829787,-12,9.39999,270,5.957446808510638,-3,2,0.0,1,1,80,0,4,0.0,47.828548196330985,0.425531914893617,-1,0
-1152,0,0.4471386218007667,-6.7922696073743305,23,-5.729166666666666,271,-4.7645251389798275,5,1,0.32472357298923726,-1,1,10,-1,-3,0.20230852417770784,-11.404002901798776,-0.2396804260985353,0,3
-3057,0,2.2905348271793335,10.469316893727383,21,5.16388888888889,272,35.25505099037105,0,-4,0.56611106692589,1,1,0,4,-3,0.0,-118.19306572234927,0.03318773239016787,1,1
-2561,0,0.0,0.7196401799100443,9,-0.3666666666666665,273,1.4392803598200885,3,0,0.0,0,0,0,0,1,0.08245877061469264,-47.724748985726364,0.0,-1,0
1717,0,0.2958674560344451,4.379827483381092,-24,-7.711666666666666,274,16.776877536474316,-5,1,0.19229930033310544,1,1,34,0,6,1.035390635227719,49.3129018253519,0.8579283459641874,0,-2
-4849,0,-0.7142857142857143,5.526315789473683,8,-0.583333333333333,275,-0.526315789473685,6,1,0.0,0,0,0,-1,2,0.093984962406015,110.81574556799694,0.0,-1,3
-2618,0,1.0389610389610389,11.168831168831169,9,11.549990000000001,276,17.4025974025974,3,-2,0.6060606060606061,1,0.5,-15,3,3,0.0,65.38657534345407,0.0,0,1
4326,0,1.013664596273292,12.06832298136646,-7,9.633333333333333,277,25.642650103519667,-5,1,0.6,3,0,0,-1,1,0.06666666666666667,366.88191791472514,0.013664596273291918,0,-1
-710,0,-0.3347196435202377,-6.006554028963982,-4,5.03888888888889,278,-14.839825473449686,2,-2,-0.21735982176011887,-1,0,0,0,-1,0.0,301.7254343071859,-0.33419977720014854,0,0
1310,0,0.4732584269662923,15.135910112359552,-1,-0.9444444444444464,279,48.90687640449439,-1,3,0.03667415730337087,2,1,15,2,2,0.0,158.03010909129534,-0.06741573033707865,0,0
713,0,0.0,0.0,4,0.0,280,0.0,3,4,0.0,0,1,0,0,5,0.0,100.0,0.0,1,0
1591,0,0.15256084271703596,28.561496549219036,5,-1.8904761904761909,281,98.11567986439037,0,-3,0.07628042135851798,2,1,0,3,-2,0.15256084271703596,67.41594729521478,0.009613754691851314,0,0
-1171,0,-1.8094376546172877,-0.7683048406749622,10,1.0500000000000007,282,-1.5309603810508445,-1,-1,-0.5120924565225418,-2,0,-35,2,-3,0.0,173.13595472108614,-0.20304249898460291,1,0
1400,0,-1.4395886889460154,-7.494087403598972,0,-1.1124999999999998,283,-8.99948586118252,-1,2,-1.2339331619537275,-1,1,3,-2,2,-0.20565552699228792,-11.640214814883166,0.0,0,0
340,0,3.3432412293474307,8.26644934969585,3,1.696250000000001,284,31.15143717666341,0,-1,0.5120669377631415,1,1,0,2,-1,-0.12624750819859296,71.89778667409155,0.0726568133518588,-1,0
-1194,0,-0.7933884297520662,-16.462809917355372,16,-10.083323333333333,285,-35.80165289256199,3,0,-0.5950413223140496,-4,1,0,-1,0,-0.19834710743801656,-309.2151132634915,-0.9917355371900828,0,1
-1842,0,-0.3635569282815563,0.4770326689578308,-1,-0.11249999999999982,286,-6.2977984725048515,0,2,-0.4998820151347714,0,0,25,1,4,0.001892430511587051,31.982003851413538,0.003784861023174102,0,0
-2328,0,-0.4666666666666667,1.0682268226822684,-12,-8.82777777777778,287,5.8248424842484265,-1,-2,-0.13333333333333333,1,1,0,1,-1,0.0,294.6483728797815,0.32403240324032406,1,-1
-823,0,0.03270859364153833,3.078023045953076,4,-8.330555555555556,288,-5.161182840483132,2,-2,0.09962515618492296,-1,0,15,1,-1,0.23320838539497435,26.425761983838356,-0.016854088574205173,1,2
-1300,0,-0.8168655737268551,3.2036782047734356,-1,-1.4388888888888882,289,7.743228832493838,0,0,0.4446419867008341,1,0,-15,-1,1,0.01292650965939117,-35.419104550982865,-0.07561259511188281,0,0
-2509,0,-1.182552992044151,-1.7923136213198059,-6,-4.077777777777777,290,-5.2192143883753745,-2,0,-0.29366037383020743,0,1,0,-2,0,0.0,318.2373565836094,-0.5800565552144556,0,0
