nickname,id,name,url
"""Chimy""",880,Leonardo Morales,http://www.fightmetric.com/fighter-details/45230be0641f3f53
"""The Big Deal""",881,Ryan Jimmo,http://www.fightmetric.com/fighter-details/bc3ec52ef70fc155
"""The Machine""",882,Wendell Oliveira,http://www.fightmetric.com/fighter-details/32c03df3c9760069
"""Besouro""",883,Luiz Dutra,http://www.fightmetric.com/fighter-details/2153a7f8396a46cc
"""The Gremlin""",884,Joshua Sampo,http://www.fightmetric.com/fighter-details/f65dcb22dada2223
,885,Costas Philippou,http://www.fightmetric.com/fighter-details/05560764359161e4
"""The Filipino Wrecking Machine""",886,Mark Munoz,http://www.fightmetric.com/fighter-details/179f1948dc234f1f
"""The Bigslow""",887,Luke Barnatt,http://www.fightmetric.com/fighter-details/172c2135e70f87b7
"""The Warrior""",888,Zhang Lipeng,http://www.fightmetric.com/fighter-details/7b310409440c9102
,889,Royston Wee,http://www.fightmetric.com/fighter-details/b9c03e7a4557e542
"""The Executioner""",890,Roldan Sangcha-an,http://www.fightmetric.com/fighter-details/57887765f831e228
,891,Nolan Ticman,http://www.fightmetric.com/fighter-details/9eb069062a0cfc13
,892,Hatsu Hioki,http://www.fightmetric.com/fighter-details/ef7fa30364cbe7f2
,893,Lisa Ellis,http://www.fightmetric.com/fighter-details/77350fd0e6d1dba8
"""The Villain""",894,Dylan Andrews,http://www.fightmetric.com/fighter-details/00debc804e2b1cd4
"""The Spartan""",895,Vik Grujic,http://www.fightmetric.com/fighter-details/1e7483dbff40b84b
"""The Turkish Delight""",896,Alptekin Ozkilic,http://www.fightmetric.com/fighter-details/e18a19001a3f7c7d
"""Rampage""",897,Rampage Jackson,http://www.fightmetric.com/fighter-details/ffc088e64fab57e9
"""BullDawg""",898,David Michaud,http://www.fightmetric.com/fighter-details/49f4b511932f71e9
"""The Menace""",899,Chris Clements,http://www.fightmetric.com/fighter-details/e5ecaf884b6da2bc
"""The Ragin'""",900,Jessica Rakoczy,http://www.fightmetric.com/fighter-details/ffdeb4fbea09ce75
"""The Kid""",901,Jimy Hettes,http://www.fightmetric.com/fighter-details/893d51aaf024eddd
"""Cro Cop""",902,Mirko Cro Cop,http://www.fightmetric.com/fighter-details/c32fb8c0f6471a4d
"""The Polish Pistola""",903,Seth Baczynski,http://www.fightmetric.com/fighter-details/fd5b6598a3b70c0a
,904,Izabela Badurek,http://www.fightmetric.com/fighter-details/4fcf6e0c4e0e6664
"""Bomba""",905,Marcin Bandel,http://www.fightmetric.com/fighter-details/5c2ce761399dc9c5
,906,Rocky Lee,http://www.fightmetric.com/fighter-details/0d1c163b206e8c5f
"""Problems""",907,Robert Peralta,http://www.fightmetric.com/fighter-details/960d6cae8879ba2b
"""Lazybones""",908,Justin Jones,http://www.fightmetric.com/fighter-details/9b75954db8db2a08
,909,Josh Koscheck,http://www.fightmetric.com/fighter-details/dd37fd509af89f15
"""The Queen of Spades""",910,Shayna Baszler,http://www.fightmetric.com/fighter-details/8ef4a91ac694b7ce
"""The Insane""",911,Cain Carrizosa,http://www.fightmetric.com/fighter-details/064b7dc68d786254
"""Blade""",912,Jorge de Oliveira,http://www.fightmetric.com/fighter-details/ddf3e0ea10ea6d8c
"""Dr. Bolivia""",913,Bentley Syler,http://www.fightmetric.com/fighter-details/abd2109bc4cb0291
"""Silverback""",914,Roger Narvaez,http://www.fightmetric.com/fighter-details/3a12a2f096a6d975
"""Cuddly Bear""",915,Josh Copeland,http://www.fightmetric.com/fighter-details/3aa794cbe1e3484b
"""The Librarian""",916,Jake Lindsey,http://www.fightmetric.com/fighter-details/33e00249ef08d3a4
,917,Larissa Pacheco,http://www.fightmetric.com/fighter-details/16b89be2f5c16fba
"""Kid""",918,Norifumi Yamamoto,http://www.fightmetric.com/fighter-details/4834ff149dc9542a
"""Fangzz""",919,Ruan Potts,http://www.fightmetric.com/fighter-details/7e208569469c8bc8
"""Rolo""",920,Alex Torres,http://www.fightmetric.com/fighter-details/e4e0f310b3cf23a8
"""Patolino""",921,William Patolino,http://www.fightmetric.com/fighter-details/ed74afc8b5b47a61
"""The Renegade""",922,Cody Gibson,http://www.fightmetric.com/fighter-details/700a674c042b7a96
,923,Josh Shockley,http://www.fightmetric.com/fighter-details/1d36f1ac66cf689d
"""The Beast of the East""",924,Patrick Walsh,http://www.fightmetric.com/fighter-details/b4c96c3d9139bf0e
"""Monstro""",925,Rodrigo de Lima,http://www.fightmetric.com/fighter-details/a4dc47001f202bcd
,926,Nick Diaz,http://www.fightmetric.com/fighter-details/f57a8a52ca401ed9
"""Uncle Creepy""",927,Ian McCall,http://www.fightmetric.com/fighter-details/701e057d63c124d9
"""Rick Monstro""",928,Richardson Moreira,http://www.fightmetric.com/fighter-details/9147679e1a4ad4a3
"""Lionheart""",929,Andy Enz,http://www.fightmetric.com/fighter-details/993d385f5a475375
"""Mr. Wonderful""",930,Phil Davis,http://www.fightmetric.com/fighter-details/902ab9197b83d0db
,931,Akira Corassani,http://www.fightmetric.com/fighter-details/3f52ce18fb98008f
"""The Little Axe""",932,Andy Ogle,http://www.fightmetric.com/fighter-details/b6c4451cb13c9303
"""Stucky""",933,Stanislav Nedkov,http://www.fightmetric.com/fighter-details/1d4bbaabd8b60173
,934,Shane Howell,http://www.fightmetric.com/fighter-details/a7de976620f2ed13
,935,Sean Soriano,http://www.fightmetric.com/fighter-details/bd5403efbaa445c0
"""Gutter""",936,Matt Van Buren,http://www.fightmetric.com/fighter-details/7b39035fae7268b8
"""Tech""",937,Tateki Matsuda,http://www.fightmetric.com/fighter-details/3a524c6700addc24
"""Goodnight""",938,Louis Gaudinot,http://www.fightmetric.com/fighter-details/b72a60a0cadff408
,939,Rodrigo Damm,http://www.fightmetric.com/fighter-details/a20d7dfaba74c067
,940,Mats Nilsson,http://www.fightmetric.com/fighter-details/a9bcf8717dd12532
"""Sneaky Zebra""",941,Alexis Dufresne,http://www.fightmetric.com/fighter-details/4ae4049426e0161d
"""Biggie""",942,Mike Rhodes,http://www.fightmetric.com/fighter-details/b7ad576b8ae115e6
"""Stoneface""",943,Tom Niinimaki,http://www.fightmetric.com/fighter-details/5fceb45939fc0c8a
,944,Jamie Varner,http://www.fightmetric.com/fighter-details/a54fc2d6fc224dc3
"""Excalibur""",945,Joe Ellenberger,http://www.fightmetric.com/fighter-details/8e8e4487c621aa1c
"""Goodnight""",946,Garett Whiteley,http://www.fightmetric.com/fighter-details/129537073431e52e
"""The Diamond""",947,Dustin Kimura,http://www.fightmetric.com/fighter-details/fe91d254db77a7fc
"""Big Brown""",948,Brendan Schaub,http://www.fightmetric.com/fighter-details/89a407032911e27e
"""The Crowbar""",949,Matt Hobar,http://www.fightmetric.com/fighter-details/b57edace7b647f07
,950,Matt Wiman,http://www.fightmetric.com/fighter-details/eb29176b03dfa888
,951,Isaac Vallie-Flagg,http://www.fightmetric.com/fighter-details/c295de4e10acd4c9
,952,Yves Edwards,http://www.fightmetric.com/fighter-details/5f04e3d58d9ce982
"""Fenix""",953,Juan Puig,http://www.fightmetric.com/fighter-details/85d0fafb8b75d634
"""Stump""",954,Chris Heatherly,http://www.fightmetric.com/fighter-details/bad8be5827ea1bf1
"""El Gato Negro""",955,Humberto Brown,http://www.fightmetric.com/fighter-details/e9e7e1c8ff289e1b
"""Fito""",956,Rodolfo Rubio,http://www.fightmetric.com/fighter-details/c4731f43693b96b8
"""The Spaniard""",957,Charlie Brenneman,http://www.fightmetric.com/fighter-details/98f6da59d765ec94
"""The Psycho""",958,Tim Gorman,http://www.fightmetric.com/fighter-details/c10eb2f12c489f6d
"""Wagnao""",959,Wagner Silva,http://www.fightmetric.com/fighter-details/fb79582c410d049e
"""Ceara""",960,Vagner Rocha,http://www.fightmetric.com/fighter-details/d403b1a6f278c95e
,961,Guto Inocente,http://www.fightmetric.com/fighter-details/e7fe5315b1efeb92
,962,Luke Zachrich,http://www.fightmetric.com/fighter-details/2284092f8b63273b
"""Leopard""",963,Jumabieke Tuerxun,http://www.fightmetric.com/fighter-details/1ed32eaaba9ffe10
"""Morango""",964,Fabricio Camoes,http://www.fightmetric.com/fighter-details/7abe471b61725980
"""Carioca""",965,Bruno Santos,http://www.fightmetric.com/fighter-details/da1d8d76404bb6b5
"""The Assassin""",966,Anthony Njokuani,http://www.fightmetric.com/fighter-details/6bf5a7d3e081ade2
"""The Hammer""",967,Tor Troeng,http://www.fightmetric.com/fighter-details/8abf70f79e9e27c2
"""The Mad Titan""",968,Ernest Chavez,http://www.fightmetric.com/fighter-details/b406da701c479076
,969,Amir Sadollah,http://www.fightmetric.com/fighter-details/2650e2f846a30f64
,970,Takenori Sato,http://www.fightmetric.com/fighter-details/276c60b14b571dd4
,971,Kazuki Tokudome,http://www.fightmetric.com/fighter-details/c4af2feb4b58bc3b
"""Flyboy""",972,Dashon Johnson,http://www.fightmetric.com/fighter-details/36207c58e854cae5
,973,Paulo Thiago,http://www.fightmetric.com/fighter-details/30a09e43f15f1d75
"""Brutal""",974,Johnny Bedford,http://www.fightmetric.com/fighter-details/ffc3e6daaa6da0b7
"""Limitless""",975,Francis Carmont,http://www.fightmetric.com/fighter-details/3591d0d5d382a381
"""The Model""",976,Aaron Phillips,http://www.fightmetric.com/fighter-details/34c2b3656f88f7ef
,977,Cung Le,http://www.fightmetric.com/fighter-details/d4f364dd076bb0e2
"""Tiger""",978,Jianping Yang,http://www.fightmetric.com/fighter-details/d3c554d6e11fc9d6
"""The Fire Kylin""",979,Sai Wang,http://www.fightmetric.com/fighter-details/efb9a43415a56d34
"""The Cheesecake Assassin""",980,Danny Mitchell,http://www.fightmetric.com/fighter-details/c06d554ce1713fd3
,981,Roland Delorme,http://www.fightmetric.com/fighter-details/173acb3f920082b8
"""Smiley""",982,An Ying Wang,http://www.fightmetric.com/fighter-details/69e8c632135af48b
"""The Outlaw""",983,Jack May,http://www.fightmetric.com/fighter-details/2c6e81426dd7573c
"""Kingsbu""",984,Kyle Kingsbury,http://www.fightmetric.com/fighter-details/b959e8c7fd8390d2
,985,Hernani Perpetuo,http://www.fightmetric.com/fighter-details/575360be653ad6a6
"""Super""",986,Steven Siler,http://www.fightmetric.com/fighter-details/d188a3b817860ec6
"""Billy""",987,Phil Harris,http://www.fightmetric.com/fighter-details/ba043b03eb799063
,988,Mike King,http://www.fightmetric.com/fighter-details/564c2f5f9eb45d67
"""Donnybrook""",989,Cody Donovan,http://www.fightmetric.com/fighter-details/7bc96507e4b38d3b
"""Bam Bam""",990,Pat Healy,http://www.fightmetric.com/fighter-details/50d2f0018bcf9eef
"""Jelly Bean""",991,Tina Lahdemaki,http://www.fightmetric.com/fighter-details/e5ca2bc2451a5956
"""The Body Snatcher""",992,Jesse Ronson,http://www.fightmetric.com/fighter-details/5580771f383e141f
"""Dragon""",993,Daniel Spohn,http://www.fightmetric.com/fighter-details/87f3bbf52e6c9dc9
,994,Robert Drysdale,http://www.fightmetric.com/fighter-details/d2a9be6bf2de624c
"""Bomba""",995,Guilherme Vasconcelos,http://www.fightmetric.com/fighter-details/d6d5da3c209884bc
,996,Colton Smith,http://www.fightmetric.com/fighter-details/2e25c1d983c26311
"""The Savage""",997,Chris Indich,http://www.fightmetric.com/fighter-details/d5b7fac960e58920
"""The Hulk""",998,Mike Easton,http://www.fightmetric.com/fighter-details/bc7230f231701d66
"""The Kansas City Bandit""",999,Jason High,http://www.fightmetric.com/fighter-details/e5d03e4d966126bd
"""Vicious""",1000,Bobby Voelker,http://www.fightmetric.com/fighter-details/fb8a3025ae722e64
,1001,Lance Benoist,http://www.fightmetric.com/fighter-details/5431dccc09118234
"""Holds it Down""",1002,Chris Holdsworth,http://www.fightmetric.com/fighter-details/fc60ecf0671b9489
"""Manimal""",1003,Ben Wall,http://www.fightmetric.com/fighter-details/1ad381c8994c4e5b
"""The Recipe""",1004,Anthony Lapsley,http://www.fightmetric.com/fighter-details/f3a853544e4413c4
"""El Terrible""",1005,Estevan Payan,http://www.fightmetric.com/fighter-details/d0a5ef38a7778ac2
,1006,Mark Bocek,http://www.fightmetric.com/fighter-details/cf9d24e4bd0cf2ce
,1007,Ronny Markes,http://www.fightmetric.com/fighter-details/bd21a1e3d41c97ee
"""Bodao""",1008,Thiago Perpetuo,http://www.fightmetric.com/fighter-details/c1a5d3843596df92
,1009,Jake Shields,http://www.fightmetric.com/fighter-details/fe435e440b5de0ff
,1010,Renee Forte,http://www.fightmetric.com/fighter-details/44bc27bfa76dcd9e
,1011,Will Campuzano,http://www.fightmetric.com/fighter-details/901cddcbfa079097
"""The Menace""",1012,Bubba McDaniel,http://www.fightmetric.com/fighter-details/5cafbc97dba2e797
"""The Pit""",1013,Daniel Pineda,http://www.fightmetric.com/fighter-details/361d49960a196976
"""The Young Assassin""",1014,Melvin Guillard,http://www.fightmetric.com/fighter-details/ccd1299e0345e0ce
"""The Snake""",1015,Cyrille Diabate,http://www.fightmetric.com/fighter-details/43563a32c3f10e95
"""The Hitman""",1016,John Hathaway,http://www.fightmetric.com/fighter-details/28f3c2258a1d8874
"""The Pride of El Salvador""",1017,Ivan Menjivar,http://www.fightmetric.com/fighter-details/5755960ebd0b16f6
,1018,Nam Phan,http://www.fightmetric.com/fighter-details/80dbeb1dd5b53e64
,1019,Albert Cheng,http://www.fightmetric.com/fighter-details/d8d7b24d276c8cb0
"""The Modern Day Warrior""",1020,TJ Waldburger,http://www.fightmetric.com/fighter-details/8f2939f5fd9cca1e
"""Tractor""",1021,Rafaello Oliveira,http://www.fightmetric.com/fighter-details/15b1b21cd743d652
,1022,Cristiano Marcello,http://www.fightmetric.com/fighter-details/ff4c3ab594c7fac3
"""The Jersey Devil""",1023,Nick Catone,http://www.fightmetric.com/fighter-details/f8fe2053d73d7bcf
"""Hot Handed""",1024,Junior Hernandez,http://www.fightmetric.com/fighter-details/915c8d39d4a0e7d1
"""The Wolverine""",1025,Mike Rio,http://www.fightmetric.com/fighter-details/af90b10c785ced3e
"""B-Hue""",1026,Brian Houston,http://www.fightmetric.com/fighter-details/36fbaa49a09ff997
"""Rolling Star""",1027,Shunichi Shimizu,http://www.fightmetric.com/fighter-details/10657c60ce349e0f
"""The Kill""",1028,Will Chope,http://www.fightmetric.com/fighter-details/db5dc7cb80d7d418
,1029,Quinn Mulhern,http://www.fightmetric.com/fighter-details/16af2d5a6f28bee2
"""Scarecrow""",1030,Dave Galera,http://www.fightmetric.com/fighter-details/0876d21328cf4a45
"""The Crippler""",1031,Chris Leben,http://www.fightmetric.com/fighter-details/d43a048a880efdff
,1032,Mac Danzig,http://www.fightmetric.com/fighter-details/86f582852a5b240a
,1033,Cody McKenzie,http://www.fightmetric.com/fighter-details/7be63795363029e8
"""Relentless""",1034,Roger Bowling,http://www.fightmetric.com/fighter-details/3b9f723e2720a238
"""BC""",1035,Darren Uyenoyama,http://www.fightmetric.com/fighter-details/6546af7ab545b90c
"""HD""",1036,Pat Barry,http://www.fightmetric.com/fighter-details/658c3465581ae46b
,1037,Julie Kedzie,http://www.fightmetric.com/fighter-details/981ab7a0576f76a0
"""The Promise""",1038,Nick Ring,http://www.fightmetric.com/fighter-details/b13da0b1a3aed3e7
"""The Daywalker""",1039,Peggy Morgan,http://www.fightmetric.com/fighter-details/92b36014314b028b
,1040,Chael Sonnen,http://www.fightmetric.com/fighter-details/48d1f690b763934c
"""El Feroz""",1041,Edwin Figueroa,http://www.fightmetric.com/fighter-details/bbfca6d5c27d9cd8
"""No Chance""",1042,Jose Maria,http://www.fightmetric.com/fighter-details/b35ba64b6a2bbcb3
"""Legionarius""",1043,Alessio Sakara,http://www.fightmetric.com/fighter-details/7f955f71fa2ce7ac
"""The Surgeon""",1044,Rosi Sexton,http://www.fightmetric.com/fighter-details/5dfe71ade71f3a4b
,1045,Michael Kuiper,http://www.fightmetric.com/fighter-details/b7f38813485745da
,1046,George Sotiropoulos,http://www.fightmetric.com/fighter-details/896c322f56b8be5a
"""Borz""",1047,Adlan Amagov,http://www.fightmetric.com/fighter-details/1e327b281ef6a745
,1048,Jeremy Larsen,http://www.fightmetric.com/fighter-details/c3bd649a9194e50c
"""The Disciple""",1049,Dustin Pague,http://www.fightmetric.com/fighter-details/55f80a8aeffcdb33
,1050,Thiago Silva,http://www.fightmetric.com/fighter-details/2924886ee9c4c527
"""The Hammer""",1051,Matt Hamill,http://www.fightmetric.com/fighter-details/98b80a717b9bda17
"""The Mexicutioner""",1052,Joey Beltran,http://www.fightmetric.com/fighter-details/46baf0f57edfa4df
"""Toquinho""",1053,Rousimar Palhares,http://www.fightmetric.com/fighter-details/8ddf9c51c5fdea75
"""Daudi""",1054,David Mitchell,http://www.fightmetric.com/fighter-details/8f3df4c579cfbb69
,1055,Iliarde Santos,http://www.fightmetric.com/fighter-details/14aa21bc82cac57d
"""The Martian""",1056,Mike Ricci,http://www.fightmetric.com/fighter-details/3c921b1a30fdcbdd
"""The Hun""",1057,Nandor Guelmino,http://www.fightmetric.com/fighter-details/1abfb658cd4f8533
"""Vina""",1058,Marcos Vinicius,http://www.fightmetric.com/fighter-details/e363b21261814830
"""The Brazilian Samurai""",1059,Joao Zeferino,http://www.fightmetric.com/fighter-details/be4076c9e8d791e3
"""The Polish Connection""",1060,Keith Wisniewski,http://www.fightmetric.com/fighter-details/cd12227edd3f134b
,1061,Yuri Villefort,http://www.fightmetric.com/fighter-details/0fb1e2694a39a02f
"""The Truth""",1062,Brandon Vera,http://www.fightmetric.com/fighter-details/fa315e6c77eee106
"""Panzer""",1063,Pascal Krauss,http://www.fightmetric.com/fighter-details/a01e84abefd85ec0
,1064,Ryan Couture,http://www.fightmetric.com/fighter-details/46fd223e3ced39b3
"""The Messenger""",1065,Jared Hamman,http://www.fightmetric.com/fighter-details/23459ee7e373b98f
"""The Hitman""",1066,Martin Kampmann,http://www.fightmetric.com/fighter-details/8b69839f3555a67b
,1067,Brian Melancon,http://www.fightmetric.com/fighter-details/eee7dafac7d672b5
"""Makambo""",1068,Papy Abedi,http://www.fightmetric.com/fighter-details/c9f6385af6df66d7
,1069,James Head,http://www.fightmetric.com/fighter-details/19a8cce18a1cef9e
"""Blanco""",1070,Benny Alloway,http://www.fightmetric.com/fighter-details/c4fe2e9a06ea5bcb
,1071,Mike Brown,http://www.fightmetric.com/fighter-details/e0b74df14f52cd15
"""Pezao""",1072,Vinny Magalhaes,http://www.fightmetric.com/fighter-details/88a9bc81271ccd89
"""The German Tank""",1073,Sheila Gaff,http://www.fightmetric.com/fighter-details/837d30395faca41e
"""The Gentleman""",1074,Josh Clopton,http://www.fightmetric.com/fighter-details/48e96d9cea6d4ab0
"""Lula""",1075,Ednaldo Oliveira,http://www.fightmetric.com/fighter-details/acd9513399a8b09b
,1076,Bristol Marunde,http://www.fightmetric.com/fighter-details/a17322f99ddfd8e9
,1077,Aaron Riley,http://www.fightmetric.com/fighter-details/f2c8ebbeafd45f2b
"""Prince""",1078,John Albert,http://www.fightmetric.com/fighter-details/7bd94b60d7521e4a
,1079,Roger Gracie,http://www.fightmetric.com/fighter-details/a6bbd3df469c6bea
,1080,Dave Herman,http://www.fightmetric.com/fighter-details/cbd6f1abf955e628
"""The Punisher""",1081,Sean Pierson,http://www.fightmetric.com/fighter-details/0d506315895efffc
"""The One""",1082,John Maguire,http://www.fightmetric.com/fighter-details/1a7745388839e52b
,1083,Eddie Mendez,http://www.fightmetric.com/fighter-details/49e49b54e5901d0d
,1084,Karlos Vemola,http://www.fightmetric.com/fighter-details/d23ccf4a6c221284
,1085,TJ Grant,http://www.fightmetric.com/fighter-details/a26198ba5093147e
"""The Rock n Rolla""",1086,Nah-Shon Burrell,http://www.fightmetric.com/fighter-details/2c64c035485906aa
,1087,Brian Bowles,http://www.fightmetric.com/fighter-details/b26d3e3746fb4024
,1088,John Cholish,http://www.fightmetric.com/fighter-details/03c9994c5b8958ec
"""The Hulk""",1089,Roger Hollett,http://www.fightmetric.com/fighter-details/27d65e9d0fba61ea
,1090,Azamat Gashimov,http://www.fightmetric.com/fighter-details/a1b0715c4fd2dbd3
"""The Talent""",1091,Alan Belcher,http://www.fightmetric.com/fighter-details/4130a743d9d22163
,1092,Cheick Kongo,http://www.fightmetric.com/fighter-details/1eacf73d6a0055dc
"""Bad Boy""",1093,Leonard Garcia,http://www.fightmetric.com/fighter-details/917e53fa0adea0d3
,1094,Clifford Starks,http://www.fightmetric.com/fighter-details/5abf827d62f98fee
,1095,Gilbert Smith,http://www.fightmetric.com/fighter-details/54ed8dc6f8c31207
,1096,Collin Hart,http://www.fightmetric.com/fighter-details/16bf6a73bdd302cd
"""Crash""",1097,Jimmy Quinlan,http://www.fightmetric.com/fighter-details/ddbe4fa2ea573393
"""Bartimus""",1098,Bart Palaszewski,http://www.fightmetric.com/fighter-details/4304992c2acc187b
"""The American Kidd""",1099,Justin Lawrence,http://www.fightmetric.com/fighter-details/879f6cae48d25baa
,1100,Philip De Fries,http://www.fightmetric.com/fighter-details/6ef65b6a152e49d5
"""The Scarecrow""",1101,Pablo Garza,http://www.fightmetric.com/fighter-details/8e5bfd4e82352340
"""El Naturel""",1102,Adam Cella,http://www.fightmetric.com/fighter-details/b27b8881d7444114
"""The Kiss""",1103,Chris Spang,http://www.fightmetric.com/fighter-details/411d012af19ecb59
,1104,Besam Yousef,http://www.fightmetric.com/fighter-details/98ec9f385cca47fc
"""The Freakshow""",1105,Colin Fletcher,http://www.fightmetric.com/fighter-details/7d09200f6a77b20e
"""Pato""",1106,Antonio Carvalho,http://www.fightmetric.com/fighter-details/fef3d17e27e916e7
,1107,Issei Tamura,http://www.fightmetric.com/fighter-details/57bf89d42364d39e
,1108,Reuben Duran,http://www.fightmetric.com/fighter-details/4417980b3e798abf
"""The Axe Murderer""",1109,Wanderlei Silva,http://www.fightmetric.com/fighter-details/a1f6999fe57236e0
"""All American""",1110,Brian Stann,http://www.fightmetric.com/fighter-details/579fcdfcabd23a7b
,1111,Riki Fukuda,http://www.fightmetric.com/fighter-details/7c35f869033901ae
"""The Dentist""",1112,Josh Neer,http://www.fightmetric.com/fighter-details/d1a1314976c50bef
"""Big""",1113,Lavar Johnson,http://www.fightmetric.com/fighter-details/e6c5908910cc26e4
,1114,Anton Kuivanen,http://www.fightmetric.com/fighter-details/706f8e2b34e8e18b
"""The Real One""",1115,Matt Grice,http://www.fightmetric.com/fighter-details/bfc2fc38a0e20211
"""The Future""",1116,Caros Fodor,http://www.fightmetric.com/fighter-details/01d2ed8c502e3828
"""The Machine""",1117,Brock Jardine,http://www.fightmetric.com/fighter-details/64959f90b6dd9759
,1118,Jon Manley,http://www.fightmetric.com/fighter-details/a0602dd050bebefc
"""The Sandman""",1119,Jorge Santiago,http://www.fightmetric.com/fighter-details/f8dc544e7077d014
"""Beautiful""",1120,Che Mills,http://www.fightmetric.com/fighter-details/6cadfd8f1d9e7685
"""Deep Waters""",1121,Matthew Riddle,http://www.fightmetric.com/fighter-details/d023ae89a2a4a41e
,1122,Terry Etim,http://www.fightmetric.com/fighter-details/33011768c3c4dc9a
,1123,Paul Sass,http://www.fightmetric.com/fighter-details/7b143a54451263d9
"""The Fluke""",1124,Josh Grispi,http://www.fightmetric.com/fighter-details/60ba33c3f555a7a3
,1125,Motonobu Tezuka,http://www.fightmetric.com/fighter-details/d34636a85f0f4c90
"""Useless""",1126,Ulysses Gomez,http://www.fightmetric.com/fighter-details/1e35aa8955794580
,1127,Jon Fitch,http://www.fightmetric.com/fighter-details/6f018c039b4d5d80
"""The Thoroughbred""",1128,Jay Hieron,http://www.fightmetric.com/fighter-details/5bb0a618ad03ac64
"""Christmas""",1129,Jacob Volkmann,http://www.fightmetric.com/fighter-details/6f81b6de2557739a
,1130,Mike Stumpf,http://www.fightmetric.com/fighter-details/c0c36a5b3d5bbdd5
"""The Janitor""",1131,Vladimir Matyushenko,http://www.fightmetric.com/fighter-details/ccdd90bd1fc7dab6
,1132,Mike Russow,http://www.fightmetric.com/fighter-details/353de740bb6c7e75
"""The Grin""",1133,Simeon Thoresen,http://www.fightmetric.com/fighter-details/fea8acf9bfcf09ec
"""Miltinho""",1134,Milton Vieira,http://www.fightmetric.com/fighter-details/7cf20446453f852b
"""The Gun""",1135,Diego Nunes,http://www.fightmetric.com/fighter-details/3a24769a4855040a
"""The Rock""",1136,Pedro Nobre,http://www.fightmetric.com/fighter-details/e983c62faf677ab2
"""Caldeirao""",1137,Wagner Prado,http://www.fightmetric.com/fighter-details/7f6ef4e1227600bc
,1138,CJ Keith,http://www.fightmetric.com/fighter-details/c0eecd851dbf3146
,1139,Byron Bloodworth,http://www.fightmetric.com/fighter-details/ecdf14f4f8643d39
,1140,Shane del Rosario,http://www.fightmetric.com/fighter-details/85980f5da429c0a6
,1141,Jonathan Brookins,http://www.fightmetric.com/fighter-details/b0a6124751a56bc4
"""The Potter""",1142,John Cofer,http://www.fightmetric.com/fighter-details/8b260672a21d1fd6
"""The Jackhammer""",1143,Jared Papazian,http://www.fightmetric.com/fighter-details/edad57b3dddf2168
"""Chalate""",1144,Manuel Rodriguez,http://www.fightmetric.com/fighter-details/5a6e4d2f0c76a242
,1145,Brendan Loughnane,http://www.fightmetric.com/fighter-details/b788862dd1c11eac
"""The Quiet Assassin""",1146,Nick Penner,http://www.fightmetric.com/fighter-details/879b8df81523d91b
"""Sicario""",1147,Henry Martinez,http://www.fightmetric.com/fighter-details/76729a829623e266
"""The Prospect""",1148,Marcus LeVesseur,http://www.fightmetric.com/fighter-details/182f2b78582de3d8
"""The Machine""",1149,Mark Hominick,http://www.fightmetric.com/fighter-details/0a97691039c4bbfb
"""The Grave Digger""",1150,Chad Griggs,http://www.fightmetric.com/fighter-details/fdf18227faa596dd
"""Ace""",1151,Rich Franklin,http://www.fightmetric.com/fighter-details/d897897060f10a3a
"""The Wolf""",1152,Tiequan Zhang,http://www.fightmetric.com/fighter-details/c23e3d4875340d8d
"""Hellbound""",1153,Jeff Hougland,http://www.fightmetric.com/fighter-details/97a8f39186f489db
,1154,Yasuhiro Urushitani,http://www.fightmetric.com/fighter-details/c34e5849184b08c3
,1155,Tom DeBlass,http://www.fightmetric.com/fighter-details/0bcfe2513cb3bc39
"""The American Psycho""",1156,Stephan Bonnar,http://www.fightmetric.com/fighter-details/c6a33ff198aaaeeb
"""The Raging Warrior""",1157,Joey Gambino,http://www.fightmetric.com/fighter-details/10559c53de0b950e
"""Banha""",1158,Luiz Cane,http://www.fightmetric.com/fighter-details/24b033b3daf1c9df
"""A-Train""",1159,Aaron Simpson,http://www.fightmetric.com/fighter-details/d5f820c11a121050
"""Neo""",1160,Carlo Prater,
,1161,Shane Roller,
"""The Outlaw""",1162,Dan Hardy,http://www.fightmetric.com/fighter-details/473ce3aa581251a2
"""Bang""",1163,Duane Ludwig,http://www.fightmetric.com/fighter-details/84ac950d4c1722dd
"""Darkness""",1164,DaMarques Johnson,
"""Shotgun""",1165,Jason Young,http://www.fightmetric.com/fighter-details/f59e9e49ef85b469
"""The Gazelle""",1166,Walel Watson,
,1167,Buddy Roberts,http://www.fightmetric.com/fighter-details/b2a2da86546ddb19
"""Wild Card""",1168,Tommy Hayden,
,1169,Ken Stone,http://www.fightmetric.com/fighter-details/fbf0947399d14323
,1170,Eiji Mitsuoka,
,1171,Oli Thompson,
,1172,Michihiro Omigawa,
"""The Angel of Death""",1173,Damacio Page,
"""Taz""",1174,Josh Ferguson,
"""The Anvil""",1175,Dan Stittgen,
,1176,Forrest Griffin,http://www.fightmetric.com/fighter-details/fcffee71cff5530e
"""The People's Champ""",1177,Tito Ortiz,
"""The Natural""",1178,John Alessio,
"""Cuba""",1179,Yoislandy Izquierdo,
"""Gasparzinho""",1180,Anistavio Medeiros,
"""Pe De Chumbo""",1181,Delson Heleno,
"""Macapa""",1182,John Teixeira,
